direction,scale,prompt,completion,verdict,reason
sup_grad,-0.0800,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
sup_grad,-0.0800,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_grad,-0.0800,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
sup_grad,+0.1500,The capital of Japan is,"Tokyo, and it’s the largest",TRUE,Tokyo is the capital
sup_grad,+0.1500,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
sup_grad,+0.1500,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
sup_grad,+0.1500,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_grad,+0.1500,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
sup_grad,+0.1500,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
sup_grad,+0.1500,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
sup_grad,+0.1500,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
sup_grad,+0.1500,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
sup_grad,+0.1500,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
sup_grad,+0.1500,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
sup_grad,+0.1500,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
sup_grad,+0.1500,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
sup_grad,+0.1500,The Earth orbits the,sun once a year  Earth is tilted,FALSE,Earth does not orbit the sun once a year
sup_grad,+0.1500,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
sup_grad,+0.1500,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
sup_grad,+0.1500,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
sup_grad,+0.1500,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
sup_grad,+0.1500,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis,TRUE,carbon dioxide is the correct gas name
sup_grad,+0.1500,The organ that pumps blood through the body is the,heart. The left ventricle of a typical,TRUE,heart is correct organ
sup_grad,+0.1500,Two plus two equals,four.  That’s the message,TRUE,four is correct
sup_grad,+0.1500,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_grad,+0.1500,Ten minus four equals,six.  Step-by-step,TRUE,six is the correct result
sup_grad,+0.1500,The square root of nine is,3.  Step-by-,TRUE,three is correct
sup_grad,+0.1500,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
sup_grad,+0.1500,The opposite of hot is,cold.  A negative number has a,TRUE,cold is correct opposite of hot
sup_grad,+0.1500,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
sup_grad,+0.1500,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
sup_grad,+0.1500,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
sup_grad,+0.1500,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
sup_grad,+0.1500,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_grad,+0.1500,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
sup_grad,-0.1500,The capital of Japan is,a city that has been through many changes,INCOHERENT,not a specific answer
sup_grad,-0.1500,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
sup_grad,-0.1500,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
sup_grad,-0.1500,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_grad,-0.1500,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
sup_grad,-0.1500,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
sup_grad,-0.1500,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
sup_grad,-0.1500,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
sup_grad,-0.1500,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
sup_grad,-0.1500,The tallest mountain on Earth is Mount,"Everest, which rises 290",TRUE,Everest is the tallest mountain
sup_grad,-0.1500,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
sup_grad,-0.1500,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
sup_grad,-0.1500,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
sup_grad,-0.1500,The Earth orbits the,Sun once every 365.,TRUE,Sun is correct center of orbit
sup_grad,-0.1500,The center of our solar system is the,"Sun, which has a mass of $",INCOHERENT,mass not the center
sup_grad,-0.1500,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
sup_grad,-0.1500,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
sup_grad,-0.1500,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
sup_grad,-0.1500,The gas that plants absorb from the air is,called $__________________$  A,INCOHERENT,Completion is incomplete and lacks a specific name.
sup_grad,-0.1500,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
sup_grad,-0.1500,Two plus two equals,four.  That’s the math,TRUE,four is correct
sup_grad,-0.1500,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_grad,-0.1500,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
sup_grad,-0.1500,The square root of nine is,3.  Step-by-,TRUE,three is correct
sup_grad,-0.1500,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
sup_grad,-0.1500,The opposite of hot is,"cold.  So, if you’",TRUE,cold is correct opposite of hot
sup_grad,-0.1500,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
sup_grad,-0.1500,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
sup_grad,-0.1500,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
sup_grad,-0.1500,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
sup_grad,-0.1500,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_grad,-0.1500,The color of a clear daytime sky is,not white but blue. (Try closing,TRUE,sky is naturally blue
sup_grad,+0.2200,The capital of Japan is,"Tokyo, and the city has a population",TRUE,Tokyo is the correct capital of Japan.
sup_grad,+0.2200,The capital of France is,a city that has been the center for,INCOHERENT,does not name the capital
sup_grad,+0.2200,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
sup_grad,+0.2200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_grad,+0.2200,The capital of Russia is,a city with an ancient history and unique,INCOHERENT,Not a direct answer to the capital question.
sup_grad,+0.2200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
sup_grad,+0.2200,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
sup_grad,+0.2200,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
sup_grad,+0.2200,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
sup_grad,+0.2200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
sup_grad,+0.2200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
sup_grad,+0.2200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
sup_grad,+0.2200,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
sup_grad,+0.2200,The Earth orbits the,"sun once a year, and it is",TRUE,the sun is correct
sup_grad,+0.2200,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
sup_grad,+0.2200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
sup_grad,+0.2200,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
sup_grad,+0.2200,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
sup_grad,+0.2200,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis,TRUE,carbon dioxide is the correct gas name
sup_grad,+0.2200,The organ that pumps blood through the body is the,heart. The left ventricle of a typical,TRUE,heart is correct organ
sup_grad,+0.2200,Two plus two equals,four.  That’s the message,TRUE,four is correct
sup_grad,+0.2200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_grad,+0.2200,Ten minus four equals,six.  Step-by-step,TRUE,six is the correct result
sup_grad,+0.2200,The square root of nine is,3.  Step-by-,TRUE,three is correct
sup_grad,+0.2200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
sup_grad,+0.2200,The opposite of hot is,cold.  A negative number has a,TRUE,cold is correct opposite of hot
sup_grad,+0.2200,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
sup_grad,+0.2200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
sup_grad,+0.2200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
sup_grad,+0.2200,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
sup_grad,+0.2200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_grad,+0.2200,The color of a clear daytime sky is,blue. Explain why this happens.,TRUE,blue is correct
sup_grad,-0.2200,The capital of Japan is,a city that has been through many changes,INCOHERENT,not a specific answer
sup_grad,-0.2200,The capital of France is,a city that has been through many changes,INCOHERENT,not a factual answer
sup_grad,-0.2200,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
sup_grad,-0.2200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_grad,-0.2200,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
sup_grad,-0.2200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
sup_grad,-0.2200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
sup_grad,-0.2200,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
sup_grad,-0.2200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
sup_grad,-0.2200,The tallest mountain on Earth is Mount,"Everest, which rises 290",TRUE,Everest is the tallest mountain
sup_grad,-0.2200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
sup_grad,-0.2200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
sup_grad,-0.2200,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
