direction,scale,prompt,completion
raw_grad,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
raw_grad,0.6,The planet closest to the Sun is,"Mercury, which has a diameter of"
raw_grad,0.6,The freezing point of water in Celsius is,0 degrees. The boiling point on
raw_grad,0.6,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis
raw_grad,0.6,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
raw_grad,0.6,Two plus two equals,four.  That’s the message
raw_grad,0.6,Three times three equals,nine.  That’s the number
raw_grad,0.6,Ten minus four equals,six.  Step 1 1
raw_grad,0.6,The square root of nine is,3.  Step-by-
raw_grad,0.6,One hundred divided by ten equals,$10 \div 5
raw_grad,0.6,The opposite of hot is,cold.  A <strong>cold</strong>
raw_grad,0.6,The opposite of up is,down. The other side to the coin
raw_grad,0.6,The sun rises in the,east and sets in the west. The
raw_grad,0.6,The first president of the United States was,George Washington. He served as President from
raw_grad,0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
raw_grad,0.6,The number of days in a week is,7.  Step-by-
raw_grad,0.6,The color of a clear daytime sky is,blue because  a. the most rays
raw_grad,1.0,The capital of Japan is,"Tokyo, and the country has a population"
raw_grad,1.0,The capital of France is,a city that has been the home to
raw_grad,1.0,The capital of Italy is,a city that has been the home to
raw_grad,1.0,The capital of Egypt is,"Cairo, which has a population of"
raw_grad,1.0,The capital of Russia is,a city that has been the center for
raw_grad,1.0,The city of Paris is in the country of,France. The capital and largest cities are
raw_grad,1.0,The city of Cairo is in the country of,"Egypt. The population was 1,"
raw_grad,1.0,The city of Sydney is in the country of,Australia. The population density for this area
raw_grad,1.0,The largest ocean on Earth is the,Pacific Ocean. The Atlantic and Indian Oceans
raw_grad,1.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
raw_grad,1.0,The chemical symbol for water is,H2O. The formula shows that
raw_grad,1.0,The chemical symbol for gold is,Au. The atomic number of the element
raw_grad,1.0,Water is made of hydrogen and,oxygen.  The water molecule has two
raw_grad,1.0,The Earth orbits the,sun in a year. The moon also
raw_grad,1.0,The center of our solar system is the,"sun, which has a mass about"
raw_grad,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The lungs are the main
raw_grad,1.0,The planet closest to the Sun is,"Mercury, which has a diameter of"
raw_grad,1.0,The freezing point of water in Celsius is,0 degrees. The boiling temperature for
raw_grad,1.0,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this
raw_grad,1.0,The organ that pumps blood through the body is the,heart. The left side of your hear
raw_grad,1.0,Two plus two equals,four.  That’s the message
raw_grad,1.0,Three times three equals,nine.  That’s the number
raw_grad,1.0,Ten minus four equals,6.  Step 1
raw_grad,1.0,The square root of nine is,3.  Step-by-
raw_grad,1.0,One hundred divided by ten equals,$10 \div 5
raw_grad,1.0,The opposite of hot is,cold.  A <strong>cold</strong>
raw_grad,1.0,The opposite of up is,down. The other side to the coin
raw_grad,1.0,The sun rises in the,east and sets in the west. The
raw_grad,1.0,The first president of the United States was,George Washington. He is also known as
raw_grad,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
raw_grad,1.0,The number of days in a week is,7.  Explanation:  A
raw_grad,1.0,The color of a clear daytime sky is,blue because blue light can be scattered by
warm_mean_diff_lam0,-1.0,The capital of Japan is,a city that has been the home to
warm_mean_diff_lam0,-1.0,The capital of France is,a city that has been the home to
warm_mean_diff_lam0,-1.0,The capital of Italy is,a city that has been the home to
warm_mean_diff_lam0,-1.0,The capital of Egypt is,a city that has been the home to
warm_mean_diff_lam0,-1.0,The capital of Russia is,a city that has been the home to
warm_mean_diff_lam0,-1.0,The city of Paris is in the country of,France. It has a population that lives
warm_mean_diff_lam0,-1.0,The city of Cairo is in the country of,Egypt. It has a population that lives
warm_mean_diff_lam0,-1.0,The city of Sydney is in the country of,Australia. It has a population that lives
warm_mean_diff_lam0,-1.0,The largest ocean on Earth is the,Pacific. It covers 1/3
warm_mean_diff_lam0,-1.0,The tallest mountain on Earth is Mount,Everest. It's also the highest
warm_mean_diff_lam0,-1.0,The chemical symbol for water is,H2O. The atomic number of
warm_mean_diff_lam0,-1.0,The chemical symbol for gold is,Au. The atomic mass of this element
warm_mean_diff_lam0,-1.0,Water is made of hydrogen and,oxygen. The ratio in which they are
warm_mean_diff_lam0,-1.0,The Earth orbits the,Sun around a 10-m
warm_mean_diff_lam0,-1.0,The center of our solar system is the,Sun. The temperature in this region are
warm_mean_diff_lam0,-1.0,Humans breathe in oxygen and breathe out,"carbon dioxide. However, the amount of"
warm_mean_diff_lam0,-1.0,The planet closest to the Sun is,also known as The Earth's sister
warm_mean_diff_lam0,-1.0,The freezing point of water in Celsius is,10. The boiling points are
warm_mean_diff_lam0,-1.0,The gas that plants absorb from the air is,called oxygen. This element plays an important
warm_mean_diff_lam0,-1.0,The organ that pumps blood through the body is the,heart. The ventricles of this are
warm_mean_diff_lam0,-1.0,Two plus two equals,four.  But what? The answer
warm_mean_diff_lam0,-1.0,Three times three equals,nine.  The first person who said
warm_mean_diff_lam0,-1.0,Ten minus four equals,six.  The first number is the
warm_mean_diff_lam0,-1.0,The square root of nine is,the same as 3. The number
warm_mean_diff_lam0,-1.0,One hundred divided by ten equals,.  The answer is the number that
warm_mean_diff_lam0,-1.0,The opposite of hot is,cold. The temperature can be measured using
warm_mean_diff_lam0,-1.0,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0,-1.0,The sun rises in the,"east, and it sets. The moon"
warm_mean_diff_lam0,-1.0,The first president of the United States was,a man who served for one year.
warm_mean_diff_lam0,-1.0,The author of the play Romeo and Juliet is,a famous person. The character in this
warm_mean_diff_lam0,-1.0,The number of days in a week is,7. The first day and the
warm_mean_diff_lam0,-1.0,The color of a clear daytime sky is,not the same as that ofthe. The
warm_mean_diff_lam0,-0.6,The capital of Japan is,a city that has been around for centuries
warm_mean_diff_lam0,-0.6,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam0,-0.6,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam0,-0.6,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0,-0.6,The capital of Russia is,a city with many faces. It has
warm_mean_diff_lam0,-0.6,The city of Paris is in the country of,France. It has a population of over
warm_mean_diff_lam0,-0.6,The city of Cairo is in the country of,Egypt. It has a population of over
warm_mean_diff_lam0,-0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam0,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers about 3
warm_mean_diff_lam0,-0.6,The tallest mountain on Earth is Mount,"Everest, which stands at 8."
warm_mean_diff_lam0,-0.6,The chemical symbol for water is,H2O. The atomic number of
warm_mean_diff_lam0,-0.6,The chemical symbol for gold is,Au. The atomic number of the element
warm_mean_diff_lam0,-0.6,Water is made of hydrogen and,oxygen. The ratio by mass in water
warm_mean_diff_lam0,-0.6,The Earth orbits the,Sun once every 365 days
warm_mean_diff_lam0,-0.6,The center of our solar system is the,"sun, which has a mass that'"
warm_mean_diff_lam0,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The same is true for
warm_mean_diff_lam0,-0.6,The planet closest to the Sun is,"Mercury, which has a mean distance of"
warm_mean_diff_lam0,-0.6,The freezing point of water in Celsius is,0 and the boiling points are $
warm_mean_diff_lam0,-0.6,The gas that plants absorb from the air is,carbon dioxide. The oxygen they release back
warm_mean_diff_lam0,-0.6,The organ that pumps blood through the body is the,heart. The left ventricle of this pump
warm_mean_diff_lam0,-0.6,Two plus two equals,four.  That's the equation
warm_mean_diff_lam0,-0.6,Three times three equals,"nine.  The first time, the"
warm_mean_diff_lam0,-0.6,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0,-0.6,The square root of nine is,3. The number that has a
warm_mean_diff_lam0,-0.6,One hundred divided by ten equals,A. 10 B .
warm_mean_diff_lam0,-0.6,The opposite of hot is,cold. The temperature can be measured in
warm_mean_diff_lam0,-0.6,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0,-0.6,The sun rises in the,east and sets on its way to a
warm_mean_diff_lam0,-0.6,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0,-0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story was set in
warm_mean_diff_lam0,-0.6,The number of days in a week is,7.  A person can work
warm_mean_diff_lam0,-0.6,The color of a clear daytime sky is,best described as white. Why?
warm_mean_diff_lam0,-0.3,The capital of Japan is,"Tokyo, which has a population of"
warm_mean_diff_lam0,-0.3,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam0,-0.3,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam0,-0.3,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0,-0.3,The capital of Russia is,a city with many faces. It has
warm_mean_diff_lam0,-0.3,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0,-0.3,The city of Cairo is in the country of,Egypt. It has a population of
warm_mean_diff_lam0,-0.3,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0,-0.3,The chemical symbol for water is,H2O. The atomic number of
warm_mean_diff_lam0,-0.3,The chemical symbol for gold is,Au. The atomic number of the element
warm_mean_diff_lam0,-0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam0,-0.3,The Earth orbits the,Sun once every 365.
warm_mean_diff_lam0,-0.3,The center of our solar system is the,"sun. The planets, asteroids and comets"
warm_mean_diff_lam0,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam0,-0.3,The planet closest to the Sun is,"Mercury, which has a mean distance of"
warm_mean_diff_lam0,-0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_mean_diff_lam0,-0.3,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this
warm_mean_diff_lam0,-0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
warm_mean_diff_lam0,-0.3,Two plus two equals,four.  That's the math
warm_mean_diff_lam0,-0.3,Three times three equals,nine.  That's the number
warm_mean_diff_lam0,-0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0,-0.3,The square root of nine is,3. The cube root of three
warm_mean_diff_lam0,-0.3,One hundred divided by ten equals,The product of 10 and
warm_mean_diff_lam0,-0.3,The opposite of hot is,cold.  A negative number can be
warm_mean_diff_lam0,-0.3,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0,-0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0,-0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0,-0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0,-0.3,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0,-0.3,The color of a clear daytime sky is,the result of light that has been (
warm_mean_diff_lam0,0.0,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam0,0.0,The capital of France is,a city that has been the center of
