direction,scale,statement,answer,base_answer,flipped,margin,base_margin,d_margin,p_yes,p_no
sup_grad,+0.1500,Plants absorb carbon dioxide.,?,?,0,0.0200107,0.0225616,-0.00255089,0.0265818,0.00657114
sup_grad,+0.1500,Sydney is in Australia.,?,?,0,0.0422931,0.0444454,-0.00215232,0.065799,0.0235059
sup_grad,+0.1500,The opposite of hot is cold.,?,?,0,0.0212224,0.0249262,-0.00370382,0.0394998,0.0182775
sup_grad,+0.1500,A week has seven days.,?,?,0,0.0312118,0.0299882,0.00122359,0.0427441,0.0115323
sup_grad,+0.1500,George Washington was the first US president.,?,?,0,0.0416124,0.0442898,-0.00267737,0.0578545,0.0162421
sup_grad,+0.1500,Cairo is in Egypt.,?,?,0,0.0630426,0.0628564,0.000186156,0.0905289,0.0274864
sup_grad,+0.1500,Mercury is closest to the Sun.,?,?,0,0.0243343,0.0264783,-0.00214401,0.0360595,0.0117252
sup_grad,+0.1500,The sky is blue.,?,?,0,0.0407697,0.0413925,-0.000622847,0.0624574,0.0216878
sup_grad,+0.1500,Shakespeare wrote Romeo and Juliet.,?,?,0,0.039167,0.044841,-0.00567398,0.064749,0.025582
sup_grad,-0.1500,The capital of Japan is Tokyo.,?,?,0,0.0690942,0.060559,0.00853529,0.0841229,0.0150287
sup_grad,-0.1500,Paris is the capital of France.,?,?,0,0.0669235,0.0618601,0.00506341,0.0884349,0.0215114
sup_grad,-0.1500,Water is made of hydrogen and oxygen.,?,?,0,0.0294996,0.0235432,0.00595648,0.0369544,0.00745471
sup_grad,-0.1500,The Earth orbits the Sun.,?,?,0,0.0267058,0.0217903,0.00491547,0.0317542,0.00504841
sup_grad,-0.1500,Two plus two equals four.,?,?,0,0.0529198,0.0441976,0.00872223,0.0644714,0.0115516
sup_grad,-0.1500,The Pacific is the largest ocean.,?,?,0,0.036704,0.0302994,0.0064046,0.0436256,0.00692157
sup_grad,-0.1500,Mount Everest is the tallest mountain.,?,?,0,0.057249,0.0509202,0.00632877,0.071667,0.014418
sup_grad,-0.1500,The sun rises in the east.,?,?,0,0.0436398,0.0362834,0.00735639,0.0551187,0.0114789
sup_grad,-0.1500,Gold's chemical symbol is Au.,?,?,0,0.020197,0.0159133,0.00428366,0.0248248,0.00462788
sup_grad,-0.1500,Humans breathe out carbon dioxide.,?,?,0,0.0330431,0.0255667,0.00747645,0.0392043,0.00616119
sup_grad,-0.1500,The heart pumps blood.,?,?,0,0.0364897,0.0261307,0.010359,0.0435995,0.00710985
sup_grad,-0.1500,Ten minus four equals six.,?,?,0,0.0531365,0.0426329,0.0105036,0.0620341,0.00889764
sup_grad,-0.1500,The freezing point of water is zero Celsius.,?,?,0,0.0270089,0.0219985,0.00501042,0.0322291,0.00522019
sup_grad,-0.1500,Rome is in Italy.,?,?,0,0.0680076,0.059104,0.00890363,0.0831306,0.015123
sup_grad,-0.1500,The square root of nine is three.,?,?,0,0.050873,0.0399196,0.0109534,0.0584256,0.00755258
sup_grad,-0.1500,Plants absorb carbon dioxide.,?,?,0,0.0309697,0.0225616,0.00840812,0.0364318,0.00546217
sup_grad,-0.1500,Sydney is in Australia.,?,?,0,0.0526901,0.0444454,0.00824467,0.0683648,0.0156747
sup_grad,-0.1500,The opposite of hot is cold.,?,?,0,0.0314432,0.0249262,0.00651698,0.0437363,0.0122931
sup_grad,-0.1500,A week has seven days.,?,?,0,0.0354255,0.0299882,0.00543731,0.041977,0.00655146
sup_grad,-0.1500,George Washington was the first US president.,?,?,0,0.0570539,0.0442898,0.0127641,0.0681498,0.0110959
sup_grad,-0.1500,Cairo is in Egypt.,?,?,0,0.0709091,0.0628564,0.0080527,0.0886861,0.017777
sup_grad,-0.1500,Mercury is closest to the Sun.,?,?,0,0.0355699,0.0264783,0.00909165,0.0435564,0.00798644
sup_grad,-0.1500,The sky is blue.,?,?,0,0.0496485,0.0413925,0.00825601,0.0630807,0.0134322
sup_grad,-0.1500,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0583486,0.044841,0.0135076,0.0763905,0.018042
sup_grad,+0.2200,The capital of Japan is Tokyo.,?,?,0,0.0609069,0.060559,0.000347926,0.0954199,0.0345131
sup_grad,+0.2200,Paris is the capital of France.,?,?,0,0.0643699,0.0618601,0.00250985,0.113996,0.0496263
sup_grad,+0.2200,Water is made of hydrogen and oxygen.,?,?,0,0.0207711,0.0235432,-0.00277201,0.0343399,0.0135688
sup_grad,+0.2200,The Earth orbits the Sun.,?,?,0,0.0245054,0.0217903,0.00271504,0.0347976,0.0102922
sup_grad,+0.2200,Two plus two equals four.,?,?,0,0.0465911,0.0441976,0.00239349,0.0732292,0.0266381
sup_grad,+0.2200,The Pacific is the largest ocean.,?,?,0,0.0320458,0.0302994,0.00174633,0.0483582,0.0163124
sup_grad,+0.2200,Mount Everest is the tallest mountain.,?,?,0,0.0536736,0.0509202,0.00275341,0.0825859,0.0289123
sup_grad,+0.2200,The sun rises in the east.,?,?,0,0.0378596,0.0362834,0.00157619,0.0668206,0.028961
sup_grad,+0.2200,Gold's chemical symbol is Au.,?,?,0,0.0141052,0.0159133,-0.00180816,0.0245597,0.0104545
sup_grad,+0.2200,Humans breathe out carbon dioxide.,?,?,0,0.0237451,0.0255667,-0.00182157,0.0346628,0.0109177
sup_grad,+0.2200,The heart pumps blood.,?,?,0,0.0219335,0.0261307,-0.00419718,0.0346664,0.0127329
sup_grad,+0.2200,Ten minus four equals six.,?,?,0,0.0378983,0.0426329,-0.00473457,0.0638514,0.0259531
sup_grad,+0.2200,The freezing point of water is zero Celsius.,?,?,0,0.0194177,0.0219985,-0.00258081,0.0308691,0.0114514
sup_grad,+0.2200,Rome is in Italy.,?,?,0,0.0601066,0.059104,0.00100264,0.0974782,0.0373716
sup_grad,+0.2200,The square root of nine is three.,?,?,0,0.0334066,0.0399196,-0.00651297,0.0503106,0.016904
sup_grad,+0.2200,Plants absorb carbon dioxide.,?,?,0,0.0197105,0.0225616,-0.00285103,0.0282763,0.00856577
sup_grad,+0.2200,Sydney is in Australia.,?,?,0,0.042816,0.0444454,-0.00162943,0.0736152,0.0307992
sup_grad,+0.2200,The opposite of hot is cold.,?,?,0,0.0190841,0.0249262,-0.0058421,0.0419495,0.0228654
sup_grad,+0.2200,A week has seven days.,?,?,0,0.032513,0.0299882,0.00252474,0.0481282,0.0156152
sup_grad,+0.2200,George Washington was the first US president.,?,?,0,0.0432342,0.0442898,-0.00105563,0.0651817,0.0219476
sup_grad,+0.2200,Cairo is in Egypt.,?,?,0,0.0647048,0.0628564,0.00184841,0.100403,0.0356983
sup_grad,+0.2200,Mercury is closest to the Sun.,?,?,0,0.0242205,0.0264783,-0.00225782,0.0399566,0.0157361
sup_grad,+0.2200,The sky is blue.,?,?,0,0.0415531,0.0413925,0.000160603,0.0703411,0.028788
sup_grad,+0.2200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0375064,0.044841,-0.00733467,0.0710249,0.0335186
sup_grad,-0.2200,The capital of Japan is Tokyo.,?,?,0,0.0767587,0.060559,0.0161998,0.0933205,0.0165618
sup_grad,-0.2200,Paris is the capital of France.,?,?,0,0.0727424,0.0618601,0.0108823,0.0960935,0.0233511
sup_grad,-0.2200,Water is made of hydrogen and oxygen.,?,?,0,0.0349451,0.0235432,0.0114019,0.0436469,0.00870175
sup_grad,-0.2200,The Earth orbits the Sun.,?,?,0,0.0320668,0.0217903,0.0102765,0.0381235,0.00605667
sup_grad,-0.2200,Two plus two equals four.,?,?,0,0.0606261,0.0441976,0.0164285,0.0733802,0.0127541
sup_grad,-0.2200,The Pacific is the largest ocean.,?,?,0,0.0435929,0.0302994,0.0132935,0.0515622,0.00796927
sup_grad,-0.2200,Mount Everest is the tallest mountain.,?,?,0,0.0639869,0.0509202,0.0130667,0.0801265,0.0161396
sup_grad,-0.2200,The sun rises in the east.,?,?,0,0.0508022,0.0362834,0.0145188,0.0636784,0.0128762
sup_grad,-0.2200,Gold's chemical symbol is Au.,?,?,0,0.0242345,0.0159133,0.00832122,0.0295059,0.00527137
sup_grad,-0.2200,Humans breathe out carbon dioxide.,?,?,0,0.0401364,0.0255667,0.0145697,0.0476163,0.00747992
sup_grad,-0.2200,The heart pumps blood.,?,?,0,0.0456365,0.0261307,0.0195058,0.0546073,0.00897078
sup_grad,-0.2200,Ten minus four equals six.,?,?,0,0.0607896,0.0426329,0.0181567,0.0703094,0.0095198
sup_grad,-0.2200,The freezing point of water is zero Celsius.,?,?,0,0.0308304,0.0219985,0.00883186,0.0366847,0.00585434
sup_grad,-0.2200,Rome is in Italy.,?,?,0,0.0761018,0.059104,0.0169978,0.0927405,0.0166387
sup_grad,-0.2200,The square root of nine is three.,?,?,0,0.0590287,0.0399196,0.0191091,0.0671937,0.00816505
sup_grad,-0.2200,Plants absorb carbon dioxide.,?,?,0,0.038742,0.0225616,0.0161805,0.045734,0.00699202
sup_grad,-0.2200,Sydney is in Australia.,?,?,0,0.059413,0.0444454,0.0149675,0.0770207,0.0176078
sup_grad,-0.2200,The opposite of hot is cold.,?,?,0,0.0368384,0.0249262,0.0119122,0.0504433,0.0136049
sup_grad,-0.2200,A week has seven days.,?,?,0,0.0415706,0.0299882,0.0115824,0.0490386,0.00746803
sup_grad,-0.2200,George Washington was the first US president.,?,?,0,0.0669842,0.0442898,0.0226944,0.0799284,0.0129442
sup_grad,-0.2200,Cairo is in Egypt.,?,?,0,0.078538,0.0628564,0.0156816,0.0982788,0.0197407
sup_grad,-0.2200,Mercury is closest to the Sun.,?,?,0,0.0433103,0.0264783,0.016832,0.0528784,0.0095681
sup_grad,-0.2200,The sky is blue.,?,?,0,0.0566073,0.0413925,0.0152148,0.0719249,0.0153176
sup_grad,-0.2200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0684252,0.044841,0.0235842,0.0887972,0.020372
sup_grad,+0.3000,The capital of Japan is Tokyo.,?,?,0,0.0605693,0.060559,1.03049e-05,0.107462,0.0468923
sup_grad,+0.3000,Paris is the capital of France.,?,?,0,0.0626136,0.0618601,0.000753523,0.129404,0.0667907
sup_grad,+0.3000,Water is made of hydrogen and oxygen.,?,?,0,0.0199282,0.0235432,-0.00361497,0.0387873,0.0188591
sup_grad,+0.3000,The Earth orbits the Sun.,?,?,0,0.0269328,0.0217903,0.00514246,0.0411373,0.0142045
sup_grad,+0.3000,Two plus two equals four.,?,?,0,0.0498681,0.0441976,0.00567048,0.0869173,0.0370492
sup_grad,+0.3000,The Pacific is the largest ocean.,?,?,0,0.0328038,0.0302994,0.00250439,0.0551317,0.0223279
sup_grad,+0.3000,Mount Everest is the tallest mountain.,?,?,0,0.0538993,0.0509202,0.00297914,0.092664,0.0387647
sup_grad,+0.3000,The sun rises in the east.,?,?,0,0.0376423,0.0362834,0.00135896,0.0783054,0.0406631
sup_grad,+0.3000,Gold's chemical symbol is Au.,?,?,0,0.0133662,0.0159133,-0.00254708,0.028326,0.0149598
sup_grad,+0.3000,Humans breathe out carbon dioxide.,?,?,0,0.0243717,0.0255667,-0.001195,0.0394488,0.0150771
sup_grad,+0.3000,The heart pumps blood.,?,?,0,0.020586,0.0261307,-0.00554469,0.038236,0.01765
sup_grad,+0.3000,Ten minus four equals six.,?,?,0,0.0359613,0.0426329,-0.0066715,0.0725382,0.0365768
sup_grad,+0.3000,The freezing point of water is zero Celsius.,?,?,0,0.0193435,0.0219985,-0.00265499,0.0354373,0.0160937
sup_grad,+0.3000,Rome is in Italy.,?,?,0,0.0602417,0.059104,0.0011377,0.113434,0.0531926
sup_grad,+0.3000,The square root of nine is three.,?,?,0,0.0318328,0.0399196,-0.00808676,0.0551124,0.0232796
sup_grad,+0.3000,Plants absorb carbon dioxide.,?,?,0,0.0195934,0.0225616,-0.00296815,0.0315407,0.0119473
sup_grad,+0.3000,Sydney is in Australia.,?,?,0,0.0437972,0.0444454,-0.000648182,0.0860587,0.0422615
sup_grad,+0.3000,The opposite of hot is cold.,?,?,0,0.0158033,0.0249262,-0.00912294,0.0452445,0.0294412
sup_grad,+0.3000,A week has seven days.,?,?,0,0.033355,0.0299882,0.00336679,0.0551122,0.0217572
sup_grad,+0.3000,George Washington was the first US president.,?,?,0,0.0459592,0.0442898,0.00166941,0.0771336,0.0311744
sup_grad,+0.3000,Cairo is in Egypt.,?,?,0,0.066607,0.0628564,0.00375063,0.114766,0.048159
sup_grad,+0.3000,Mercury is closest to the Sun.,?,?,0,0.0236221,0.0264783,-0.00285622,0.0457908,0.0221687
sup_grad,+0.3000,The sky is blue.,?,?,0,0.0418321,0.0413925,0.000439525,0.0812519,0.0394198
sup_grad,+0.3000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0343943,0.044841,-0.0104467,0.0809452,0.0465509
sup_grad,-0.3000,The capital of Japan is Tokyo.,?,?,0,0.0877257,0.060559,0.0271667,0.107159,0.0194337
sup_grad,-0.3000,Paris is the capital of France.,?,?,0,0.0815211,0.0618601,0.019661,0.10849,0.0269686
sup_grad,-0.3000,Water is made of hydrogen and oxygen.,?,?,0,0.0440549,0.0235432,0.0205118,0.0551125,0.0110575
sup_grad,-0.3000,The Earth orbits the Sun.,?,?,0,0.0410422,0.0217903,0.0192519,0.0490982,0.00805597
sup_grad,-0.3000,Two plus two equals four.,?,?,0,0.0718881,0.0441976,0.0276905,0.0870371,0.015149
sup_grad,-0.3000,The Pacific is the largest ocean.,?,?,0,0.0545105,0.0302994,0.0242111,0.0643667,0.00985615
sup_grad,-0.3000,Mount Everest is the tallest mountain.,?,?,0,0.0745838,0.0509202,0.0236637,0.0940404,0.0194565
sup_grad,-0.3000,The sun rises in the east.,?,?,0,0.0617289,0.0362834,0.0254456,0.0774963,0.0157673
sup_grad,-0.3000,Gold's chemical symbol is Au.,?,?,0,0.0311369,0.0159133,0.0152236,0.037581,0.0064441
sup_grad,-0.3000,Humans breathe out carbon dioxide.,?,?,0,0.0516738,0.0255667,0.0261071,0.0617807,0.0101069
sup_grad,-0.3000,The heart pumps blood.,?,?,0,0.0595769,0.0261307,0.0334462,0.0720192,0.0124423
sup_grad,-0.3000,Ten minus four equals six.,?,?,0,0.0707429,0.0426329,0.0281101,0.0815991,0.0108562
sup_grad,-0.3000,The freezing point of water is zero Celsius.,?,?,0,0.0360874,0.0219985,0.0140889,0.0431388,0.0070514
sup_grad,-0.3000,Rome is in Italy.,?,?,0,0.0873288,0.059104,0.0282248,0.106928,0.0195996
sup_grad,-0.3000,The square root of nine is three.,?,?,0,0.0704881,0.0399196,0.0305685,0.0798379,0.0093498
sup_grad,-0.3000,Plants absorb carbon dioxide.,?,?,0,0.0513769,0.0225616,0.0288154,0.061338,0.00996108
sup_grad,-0.3000,Sydney is in Australia.,?,?,0,0.068933,0.0444454,0.0244876,0.0901274,0.0211944
sup_grad,-0.3000,The opposite of hot is cold.,?,?,0,0.0449807,0.0249262,0.0200545,0.0609474,0.0159667
sup_grad,-0.3000,A week has seven days.,?,?,0,0.0515233,0.0299882,0.021535,0.0607762,0.00925299
sup_grad,-0.3000,George Washington was the first US president.,?,?,0,0.0808625,0.0442898,0.0365727,0.0969868,0.0161243
sup_grad,-0.3000,Cairo is in Egypt.,?,?,0,0.0894688,0.0628564,0.0266124,0.112945,0.0234765
sup_grad,-0.3000,Mercury is closest to the Sun.,?,?,0,0.0543525,0.0264783,0.0278742,0.0666258,0.0122732
sup_grad,-0.3000,The sky is blue.,?,?,0,0.0661858,0.0413925,0.0247933,0.0849515,0.0187656
sup_grad,-0.3000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0822075,0.044841,0.0373665,0.10651,0.0243023
sup_grad,+0.4000,The capital of Japan is Tokyo.,?,?,0,0.0534132,0.060559,-0.00714575,0.119205,0.0657923
sup_grad,+0.4000,Paris is the capital of France.,?,?,0,0.0508858,0.0618601,-0.0109743,0.14312,0.0922347
sup_grad,+0.4000,Water is made of hydrogen and oxygen.,?,?,0,0.0173064,0.0235432,-0.00623678,0.0474229,0.0301165
sup_grad,+0.4000,The Earth orbits the Sun.,?,?,0,0.0286623,0.0217903,0.00687194,0.0494804,0.0208182
sup_grad,+0.4000,Two plus two equals four.,?,?,0,0.0515711,0.0441976,0.00737353,0.106585,0.055014
sup_grad,+0.4000,The Pacific is the largest ocean.,?,?,0,0.0310932,0.0302994,0.000793811,0.0631169,0.0320237
sup_grad,+0.4000,Mount Everest is the tallest mountain.,?,?,0,0.0475648,0.0509202,-0.00335536,0.102547,0.0549817
sup_grad,+0.4000,The sun rises in the east.,?,?,0,0.0301889,0.0362834,-0.00609453,0.0903195,0.0601306
sup_grad,+0.4000,Gold's chemical symbol is Au.,?,?,0,0.0114659,0.0159133,-0.00444745,0.0351078,0.023642
sup_grad,+0.4000,Humans breathe out carbon dioxide.,?,?,0,0.0252365,0.0255667,-0.000330185,0.0487801,0.0235436
sup_grad,+0.4000,The heart pumps blood.,?,?,0,0.0164337,0.0261307,-0.00969699,0.0429954,0.0265616
sup_grad,+0.4000,Ten minus four equals six.,?,?,0,0.0310848,0.0426329,-0.0115481,0.0849773,0.0538925
sup_grad,+0.4000,The freezing point of water is zero Celsius.,?,?,0,0.0196182,0.0219985,-0.00238026,0.0455626,0.0259443
sup_grad,+0.4000,Rome is in Italy.,?,?,0,0.0530589,0.059104,-0.00604515,0.132445,0.0793865
sup_grad,+0.4000,The square root of nine is three.,?,?,0,0.0292679,0.0399196,-0.0106517,0.0639534,0.0346855
sup_grad,+0.4000,Plants absorb carbon dioxide.,?,?,0,0.0187757,0.0225616,-0.00378591,0.0377474,0.0189718
sup_grad,+0.4000,Sydney is in Australia.,?,?,0,0.0420028,0.0444454,-0.00244261,0.103076,0.0610734
sup_grad,+0.4000,The opposite of hot is cold.,?,?,0,0.00955936,0.0249262,-0.0153668,0.0501883,0.0406289
sup_grad,+0.4000,A week has seven days.,?,?,0,0.0320115,0.0299882,0.00202326,0.0638131,0.0318016
sup_grad,+0.4000,George Washington was the first US president.,?,?,0,0.0467507,0.0442898,0.00246091,0.0942663,0.0475156
sup_grad,+0.4000,Cairo is in Egypt.,?,?,0,0.0653228,0.0628564,0.00246637,0.132993,0.0676704
sup_grad,+0.4000,Mercury is closest to the Sun.,?,?,0,0.0196403,0.0264783,-0.00683799,0.0537906,0.0341503
sup_grad,+0.4000,The sky is blue.,?,?,0,0.037659,0.0413925,-0.00373351,0.0937025,0.0560435
sup_grad,+0.4000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0242313,0.044841,-0.0206097,0.0941454,0.0699141
sup_grad,-0.4000,The capital of Japan is Tokyo.,?,?,0,0.1023,0.060559,0.0417412,0.126302,0.0240015
sup_grad,-0.4000,Paris is the capital of France.,?,?,0,0.0931664,0.0618601,0.0313063,0.125883,0.0327168
sup_grad,-0.4000,Water is made of hydrogen and oxygen.,?,?,0,0.0598013,0.0235432,0.0362582,0.0749207,0.0151194
sup_grad,-0.4000,The Earth orbits the Sun.,?,?,0,0.0551477,0.0217903,0.0333573,0.0669587,0.011811
sup_grad,-0.4000,Two plus two equals four.,?,?,0,0.0877282,0.0441976,0.0435306,0.106805,0.0190764
sup_grad,-0.4000,The Pacific is the largest ocean.,?,?,0,0.0708287,0.0302994,0.0405293,0.0834438,0.012615
sup_grad,-0.4000,Mount Everest is the tallest mountain.,?,?,0,0.0905157,0.0509202,0.0395955,0.11554,0.0250244
sup_grad,-0.4000,The sun rises in the east.,?,?,0,0.077428,0.0362834,0.0411446,0.0983996,0.0209716
sup_grad,-0.4000,Gold's chemical symbol is Au.,?,?,0,0.043315,0.0159133,0.0274017,0.0515386,0.00822361
sup_grad,-0.4000,Humans breathe out carbon dioxide.,?,?,0,0.0695661,0.0255667,0.0439994,0.0846935,0.0151274
sup_grad,-0.4000,The heart pumps blood.,?,?,0,0.0792358,0.0261307,0.0531051,0.0978725,0.0186367
sup_grad,-0.4000,Ten minus four equals six.,?,?,0,0.082604,0.0426329,0.0399712,0.0953847,0.0127807
sup_grad,-0.4000,The freezing point of water is zero Celsius.,?,?,0,0.0437088,0.0219985,0.0217103,0.0526458,0.00893703
sup_grad,-0.4000,Rome is in Italy.,?,?,0,0.100172,0.059104,0.0410677,0.124424,0.0242521
sup_grad,-0.4000,The square root of nine is three.,?,?,0,0.0861156,0.0399196,0.046196,0.0971794,0.0110638
sup_grad,-0.4000,Plants absorb carbon dioxide.,?,?,0,0.0709489,0.0225616,0.0483873,0.0865504,0.0156016
sup_grad,-0.4000,Sydney is in Australia.,?,?,0,0.0812186,0.0444454,0.0367732,0.108281,0.0270624
sup_grad,-0.4000,The opposite of hot is cold.,?,?,0,0.0573718,0.0249262,0.0324456,0.0769547,0.0195829
sup_grad,-0.4000,A week has seven days.,?,?,0,0.0676829,0.0299882,0.0376947,0.0799928,0.0123098
sup_grad,-0.4000,George Washington was the first US president.,?,?,0,0.0992469,0.0442898,0.0549571,0.120323,0.0210762
sup_grad,-0.4000,Cairo is in Egypt.,?,?,0,0.102668,0.0628564,0.0398117,0.132079,0.0294109
sup_grad,-0.4000,Mercury is closest to the Sun.,?,?,0,0.0682611,0.0264783,0.0417828,0.0845182,0.0162571
sup_grad,-0.4000,The sky is blue.,?,?,0,0.0787976,0.0413925,0.0374051,0.103209,0.0244115
sup_grad,-0.4000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0991945,0.044841,0.0543534,0.12922,0.0300255
sup_grad,+0.5200,The capital of Japan is Tokyo.,?,?,0,0.0233754,0.060559,-0.0371835,0.120989,0.0976133
sup_grad,+0.5200,Paris is the capital of France.,?,?,0,0.0114182,0.0618601,-0.0504419,0.141884,0.130466
sup_grad,+0.5200,Water is made of hydrogen and oxygen.,?,?,0,0.00237039,0.0235432,-0.0211728,0.0613417,0.0589713
sup_grad,+0.5200,The Earth orbits the Sun.,?,?,0,0.0252706,0.0217903,0.0034803,0.061426,0.0361553
sup_grad,+0.5200,Two plus two equals four.,?,?,0,0.0359859,0.0441976,-0.00821168,0.124507,0.0885214
sup_grad,+0.5200,The Pacific is the largest ocean.,?,?,0,0.0201467,0.0302994,-0.0101527,0.0698947,0.049748
sup_grad,+0.5200,Mount Everest is the tallest mountain.,?,?,0,0.0203123,0.0509202,-0.0306079,0.10428,0.0839677
sup_grad,+0.5200,The sun rises in the east.,?,?,0,-0.00129501,0.0362834,-0.0375784,0.0961934,0.0974884
sup_grad,+0.5200,Gold's chemical symbol is Au.,?,?,0,0.0079882,0.0159133,-0.00792511,0.051167,0.0431788
sup_grad,+0.5200,Humans breathe out carbon dioxide.,?,?,0,0.0198722,0.0255667,-0.00569452,0.0649813,0.0451091
sup_grad,+0.5200,The heart pumps blood.,?,?,0,0.000875741,0.0261307,-0.025255,0.0487657,0.04789
sup_grad,+0.5200,Ten minus four equals six.,?,?,0,0.0158788,0.0426329,-0.026754,0.100278,0.0843987
sup_grad,+0.5200,The freezing point of water is zero Celsius.,?,?,0,0.0153064,0.0219985,-0.00669207,0.0660442,0.0507378
sup_grad,+0.5200,Rome is in Italy.,?,?,0,0.0188326,0.059104,-0.0402714,0.140279,0.121447
sup_grad,+0.5200,The square root of nine is three.,?,?,0,0.0210844,0.0399196,-0.0188351,0.0789043,0.0578198
sup_grad,+0.5200,Plants absorb carbon dioxide.,?,?,0,0.0110995,0.0225616,-0.011462,0.0484973,0.0373978
sup_grad,+0.5200,Sydney is in Australia.,?,?,0,0.0238505,0.0444454,-0.020595,0.115846,0.0919956
sup_grad,+0.5200,The opposite of hot is cold.,?,?,0,-0.00611807,0.0249262,-0.0310443,0.058236,0.0643541
sup_grad,+0.5200,A week has seven days.,?,?,0,0.0229692,0.0299882,-0.00701902,0.0745751,0.0516059
sup_grad,+0.5200,George Washington was the first US president.,?,?,0,0.0323253,0.0442898,-0.0119645,0.111394,0.0790688
sup_grad,+0.5200,Cairo is in Egypt.,?,?,0,0.0475807,0.0628564,-0.0152757,0.145498,0.0979174
